file_urls,time
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-indy.pdf?la=en&hash=BC51D9A674C0A214886D45C619FB43FFFEFC7C22,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-heartcenter.pdf?la=en&hash=3E78819C76C759747A988633D5BF84437F1D88BD,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-fishers.pdf?la=en&hash=F144769B7143C4BB2505963E09973E59DEE93BBC,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-evansville.pdf?la=en&hash=399E2A176C822EC9E9E9564D84BEEF7C757A1397,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-endoscopy.pdf?la=en&hash=DB916750D7106D5408AD0EE67A115C6B9CFB9661,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-dunn.pdf?la=en&hash=54683DC67DC14CD049CE1C410A69771C89580FBF,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-clay.pdf?la=en&hash=6752A6FD9B86D9DD4AB4166F841E5DE86972C725,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-carmel.pdf?la=en&hash=537110B0D9C441A9D39057C99B611340C20FCAED,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-asc.pdf?la=en&hash=AC2749818C5A9D94B3ACA8EDFA4BDCECC7287131,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/PS---Spanish/sp-ps-anderson.pdf?la=en&hash=C04354F461C9B3EF0BC5954A284310C2865E8639,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/womens-sp-bc.pdf?la=en&hash=C858A6F946DFA1D59937BAD0CB6B94658B34BE8A,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/stress-sp-bc.pdf?la=en&hash=F170364DE0C692BF59CCBE7A5B173A5E343B72BB,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/seton-sp-bc.pdf?la=en&hash=4E7D7F024BD5F6503D25AAABD305883B838E4FC4,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/warrick-sp-bc.pdf?la=en&hash=829C20AC147EB8B800507822A27A37BD44940F62,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/salem-sp-bc.pdf?la=en&hash=A35534871A2EBFEDE5AB78A2DFD12E4F129F9234,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/randolph-sp-bc.pdf?la=en&hash=240966B6A065E98F8FCF935AB1BEF759161FBAB1,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/naab-sp-bc.pdf?la=en&hash=C207A610F0C569F7E79362354FAA87BF01EE24E6,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/mercy-sp-bc.pdf?la=en&hash=34DA5FC7ADDF66FAE222C16E16C5974140263AB7,06 11 2019 16:59:21
